1508,607,2115
0,0,0
0,0,0
0,0,0
21,9,30
207,41,248
10,3,13
52,18,70
18,3,21
56,5,61
71,12,83
0,0,0
0,0,0
130,23,153
3,7,10
0,0,0
1,0,1
0,0,0
0,0,0
0,0,0
18,7,25
272,156,428
1,2,3
0,0,0
0,0,0
0,0,0
0,0,0
19,9,28
0,0,0
238,95,333
598,256,854
