0,0,0
0,0,0
0,0,0
39,29,68
262,86,348
15,3,18
86,32,118
11,4,15
61,15,76
89,32,121
0,0,0
0,0,0
2,0,2
9,8,17
0,0,0
0,1,1
0,0,0
0,0,0
0,0,0
17,8,25
405,316,721
1,1,2
0,1,1
0,0,0
0,0,0
0,1,1
158,112,270
1,0,1
275,120,395
883,395,1278
0,0,0
