0,0,0
0,0,0
0,0,0
32,29,61
191,51,242
11,3,14
82,29,111
9,2,11
24,2,26
65,15,80
0,0,0
0,0,0
0,0,0
2,2,4
0,0,0
0,2,2
2,8,10
0,1,1
0,0,0
241,62,303
429,285,714
5,1,6
0,0,0
1,1,2
0,0,0
0,0,0
39,33,72
0,0,0
296,125,421
911,420,1331
0,0,0
