0,0,0
0,0,0
0,0,0
38,25,63
213,88,301
21,7,28
88,54,142
7,6,13
34,12,46
63,9,72
0,0,0
0,0,0
0,0,0
0,1,1
0,2,2
0,0,0
0,0,0
0,0,0
0,0,0
50,14,64
357,279,636
0,0,0
0,0,0
0,0,0
0,0,0
0,1,1
351,153,504
0,0,0
310,126,436
809,324,1133
0,0,0
