0,0,0
0,0,0
0,0,0
61,43,104
167,74,241
8,5,13
63,42,105
11,4,15
24,8,32
61,15,76
0,0,0
0,0,0
0,0,0
31,42,73
0,0,0
0,0,0
0,1,1
0,0,0
0,0,0
57,41,98
419,339,758
3,3,6
0,0,0
0,0,0
0,0,0
0,0,0
44,18,62
1,1,2
286,107,393
902,385,1287
0,0,0
