1471,475,1946
0,0,0
0,0,0
0,0,0
18,10,28
138,35,173
19,0,19
25,16,41
0,4,4
0,0,0
55,8,63
39,7,46
0,0,0
0,0,0
0,5,5
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
6,2,8
302,125,427
1,0,1
1,0,1
0,0,0
0,0,0
0,0,0
94,33,127
0,0,0
303,125,428
607,140,747
