2149,948,3097
0,0,0
0,0,0
0,0,0
34,14,48
134,56,190
19,3,22
42,28,70
1,0,1
0,0,0
47,15,62
25,10,35
0,0,0
0,0,0
3,6,9
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
4,3,7
380,257,637
4,0,4
0,0,0
0,0,0
0,0,0
0,0,0
337,135,472
2,0,2
336,173,509
915,303,1218
